x
0,010554834
0,543945711
0,423349948
2,072928542
2,781251638
0,915109466
0,58728422
0,610792745
0,019131569
1,609581475
2,683903558
2,074491532
2,145563055
0,901755364
2,727617505
1,787096567
-0,42106783
-3,357683879
-0,869465559
1,954891752
1,542144895
0,777207403
-0,240644774
0,479870276
0,030063764
-0,788110156
-0,619215303
0,923516392
2,014635593
0,841124789
-0,015810933
0,710354409
3,248849805
0,82921925
0,949258023
-0,023739298
-0,898293025
-1,320462606
-2,340248108
1,308610982
0,266310211
0,933411348
0,740526945
-1,009117486
1,3138202
-0,208371118
0,248142927
2,100737048
1,797266792
3,403636674
4,034192348
1,996010567
1,860583557
0,175364099
-0,639224772
-0,180462561
0,628854861
1,860959478
0,731566922
1,335846475
1,636966636
3,672883662
1,21470269
1,900275158
3,707787032
1,788547437
1,894632386
2,107530597
0,704664122
-0,22399817
0,908883458
1,647896025
1,048938074
1,755568339
2,621502177
2,631792686
3,168848392
1,740748231
-0,144339329
-2,40403257
-3,324687004
-1,50337583
0,463336438
0,014637247
-0,157557989
-0,294289913
-0,664072616
-0,256512946
-0,855154668
0,367371848
1,729581417
0,841573498
0,073952141
0,503513874
1,238680934
2,853333893
2,136479112
0,735370644
-0,562210007
0,824483421
0,60877117
0,370014017
0,180928873
0,110012792
0,882149444
2,043719201
1,769661983
-0,666347617
1,009651308
0,445406047
0,367517247
0,948545456
1,091577827
2,781700566
1,528598281
2,748085071
2,689301959
1,395260486
1,976473365
1,390650296
1,912661255
1,317568157
1,764156073
1,383934847
1,661872428
3,017102362
2,393375557
0,702115238
1,421028069
0,492605858
0,997517175
2,465680244
2,029311877
0,909095343
1,103060765
0,655635408
-0,786287712
0,030604023
-0,37735263
-1,412850436
-0,244430808
-1,030923177
1,338901251
2,436272296
1,492506801
2,398090695
2,072660571
1,063763414
1,02182732
1,878371509
0,931487871
0,789557648
2,748927432
0,720729715
0,432555308
1,088741416
-0,315740991
-1,060860927
1,830092801
0,686688623
1,579187336
-0,722506567
-1,016743992
1,060294088
0,456644851
1,798459907
1,798280011
1,00596048
0,530217322
-0,017936972
1,395594427
1,727706061
-1,935533777
-1,755505225
1,234351762
1,93422591
3,213446146
2,507662538
2,297040248
1,17725148
2,05595737
1,821987038
0,734200079
0,569492795
1,498650621
3,096064467
2,632604433
2,506097052
-1,423048387
-1,303477773
-0,736692993
0,584927572
0,678328717
0,182643785
0,120203811
-0,206891733
-0,029350574
0,203232441
0,391229338
-0,097999633
1,185093374
1,068063285
3,070375755
1,769224216
2,310280521
0,857942598
2,4565602
2,506779514
2,94745752
2,620365942
2,996307557
3,459995558
2,270066344
0,032933186
0,161307827
0,515082431
0,41092357
0,402785202
-1,066347391
1,380573512
1,963322832
2,401368706
1,680659687
1,416475625
-0,018839353
-0,976645367
2,355859334
0,559686627
0,756246374
0,778072094
2,268684014
2,383651156
1,917522845
1,57659565
0,730503212
-1,189395613
0,259152079
-0,198420595
-2,112705457
0,208478659
1,265737258
4,044685093
2,551110103
2,462441818
2,665135506
1,627178513
0,963833927
-0,105137537
1,007235715
-0,214558337
0,412067957
1,233168067
1,375338275
-0,631649527
-1,952523054
0,042392118
0,805096381
0,428522103
-0,701795764
-0,424127464
1,263311513
0,73960771
0,693189261
0,590966096
-0,752662874
0,487029892
0,412856965
-0,086867742
0,1622678
-0,973028822
0,962078386
0,748762456
1,340470592
1,05226482
0,674829994
2,186562388
-0,46252229
-1,19693078
-0,623153065
-0,103314981
0,374074253
0,795588481
0,79877863
-0,667390326
0,431137631
0,432425325
1,211210995
2,388577768
0,155469849
-1,605615902
0,01837557
0,321986771
-1,156375333
-1,340130042
0,190681541
3,262842604
1,691492666
2,384207061
4,822565242
3,135608026
2,288769597
2,905176926
1,051505203
-0,032307238
2,051407375
2,076662426
3,283694483
0,756114499
1,145139685
-0,582560184
1,064601887
1,647709089
1,584057618
0,504803875
-0,215170558
2,583945053
3,060435943
0,56599085
2,195475431
2,93383316
2,380581567
3,020897196
2,760626241
0,472579724
0,957679701
0,477028913
0,372906658
0,918837887
1,924410594
1,271015917
1,459450779
0,271779817
-0,624617709
-0,453957888
1,476834938
1,168071373
0,129418531
-0,133573462
0,827757549
2,159269484
1,792994682
1,426216379
1,201171867
-0,011106267
0,240567555
-0,652140796
0,355774448
0,736721038
2,479020607
1,804307996
-0,005302987
-0,010861802
0,128649491
0,81620277
1,821221307
1,726221218
0,873683245
2,303853433
1,354481506
1,471721837
0,464655428
1,357944827
-0,205249752
-0,135089084
1,500280357
1,436851255
1,136939649
4,005374207
1,256465777
1,697358582
0,969763315
0,155477726
-0,068345544
1,008498533
2,488090355
3,161581376
2,46200408
0,051840911
2,222745353
1,902312648
1,019277883
-0,343870042
0,639692857
-0,227213838
0,604697043
1,76582414
1,499076388
0,93203001
0,290925678
2,335948003
1,445879405
1,71074906
3,177996461
1,594161935
0,58036379
-0,562091067
-0,028084553
-0,613842924
-0,910193145
0,612568776
0,3815266
0,69158886
-0,040974056
0,015790532
-0,998370113
-0,72416459
2,442609138
4,407916562
2,825651687
-0,327937197
1,098658467
1,589385752
1,1404183
-0,246453513
-0,599979704
0,001805203
-0,114554077
0,975558759
0,900283077
2,711458365
3,136275932
0,53866704
0,522816791
2,753544602
3,5735289
2,025314943
2,010401633
0,418245505
1,104931808
3,981057409
4,270017562
3,979954893
2,889190022
1,929313939
3,552722074
1,638934374
-1,594343503
-1,090639838
-1,115865595
-0,64761752
0,251312149
0,232165409
-0,60218527
0,409273612
-0,693294106
-1,065498328
-0,963784137
-0,562871952
0,506684113
0,692776806
1,696139369
2,336056604
0,219506457
-0,386074637
0,818746176
1,204108153
0,431252755
1,385935361
0,779091528
0,946647712
1,073994325
0,461811365
0,712414916
0,959969875
1,678148517
2,253547804
1,393636184
1,674448283
1,564718882
1,629328132
1,409374186
0,866054466
1,00472397
0,597613835
1,664668948
1,240429972
0,613228755
1,488516955
2,912576799
1,594495217
2,620886227
2,573043674
2,685900848
4,077019299
2,516168289
0,751171962
0,012137305
-1,109249347
-0,279540681
1,076098864
1,777778328
-0,287461554
-0,366977126
1,253319728
1,624630476
1,430619956
1,237441315
1,024949146
-0,655490057
-1,861090381
1,564413305
0,442754226
0,448971237
0,267626108
0,29380624
1,045172609
1,49228308
0,317480738
1,551003012
1,945769534
1,000101905
0,279245514
1,91989394
1,522933058
0,456188189
0,275918528
0,025217213
-0,840193936
0,380082754
0,63285503
0,795580615
0,427523966
1,351015733
2,116110894
2,602100422
2,533927828
-0,290307268
-1,591499459
-1,652576148
-0,100182781
0,690741443
1,021830602
1,208061033
1,14506565
0,697604853
1,004324694
-0,164461201
3,04028901
2,908613958
2,434563189
1,857486513
2,847972741
0,965698482
-0,979429685
-0,952279088
0,757597683
1,697495394
2,132892361
2,16748842
0,664276712
-0,544598324
-1,401779153
-0,493561019
1,660338267
0,4969701
-0,203575903
1,056047094
0,421310768
3,012970156
1,574484489
1,780756486
1,704110382
0,981983268
1,997973091
1,417321863
1,410635911
0,703830075
-0,36089106
0,614140573
1,161879856
0,504526166
1,471282989
1,519648228
0,64244643
1,358378654
0,80546112
1,917424746
2,758317311
1,327530329
-1,255624289
-3,022596822
-1,027716098
0,291902001
0,138636371
1,04052117
-1,154681906
-0,36138492
0,442277283
1,137499816
0,971957515
1,932132497
2,751597921
2,773520458
1,631563314
0,746367003
-0,783543048
1,194193751
1,190165124
-0,178464109
-1,027984733
1,759567681
1,812383355
1,115979307
-0,834561865
0,166701527
-0,502185014
-0,046727682
1,723416698
1,427907647
0,450947988
-0,348715669
1,682569978
2,253125987
1,596003441
2,107799052
1,663824381
0,178500745
0,417481863
2,834350098
2,626669255
1,258136979
1,002530522
2,153750403
1,707136585
1,533268695
2,248580837
2,274826072
2,1632808
1,097132056
1,113860994
0,543106806
1,07102126
2,370940386
1,913580715
3,400487264
2,990047991
2,063071999
0,735480336
1,238150496
0,514571148
0,537616162
1,014870977
2,305303845
2,353410424
2,443610166
2,046518375
2,476359739
1,103320059
0,326935534
0,811102903
0,249069073
1,431643656
1,344847315
1,115307175
1,203601702
2,399609651
1,652597138
1,564680397
1,259776014
-0,301628333
-0,390139267
0,121429667
-0,880470055
0,113780871
1,238290697
-0,159987554
-1,48845715
-0,323833523
-0,485233867
-1,318862178
-0,002476549
2,490755932
1,902813499
0,532984353
1,255468662
2,057920556
0,418141908
0,385772383
-0,02408799
0,196041618
-0,791889563
0,474464057
3,175459085
2,778215963
1,036021645
0,618945955
1,675217546
0,514740546
0,794152946
1,780690381
0,32789438
0,442052191
1,700874145
-0,493452324
0,25666588
-0,398378815
1,691821362
3,297046642
3,304208531
0,191255854
0,386316376
1,126877316
1,230879121
-1,184512278
0,526122855
1,45315822
-0,089422005
0,019979969
-1,122684839
0,342838939
0,799803362
1,980676835
1,964272331
0,420106217
-1,19403578
1,346027972
2,46801278
2,034984731
2,074082761
1,767279639
0,222465704
-0,704321842
0,743128279
0,594133944
1,599435638
1,918665015
2,411434249
1,425342393
1,58310361
1,398469677
0,785374908
-0,725997615
-0,633454821
-0,817449859
1,975226654
1,550046493
1,276385636
0,800900544
1,105772852
1,071189113
-1,013061816
0,03973593
0,947371367
1,731282974
2,099212707
2,677317838
2,570823307
-0,979548054
0,736782911
1,460462707
1,094602121
2,945815662
2,291443589
0,840329412
0,504369466
0,651636767
0,732216887
1,099543937
1,568528082
1,457553929
-1,059940283
0,353411798
1,410161085
0,935058719
-0,235264943
0,248252517
0,517552845
0,016894835
0,720144101
1,4323799
1,656292838
0,934445302
-1,735458844
-1,098129769
-1,297331242
-0,577640406
1,520122612
0,532514069
-1,35788946
-1,173126888
0,313984267
2,042198696
-0,382750504
1,18060608
1,888043983
1,318582338
1,857659584
0,571703553
0,839291346
1,395431237
0,986603822
1,240639323
-0,305413233
-0,225457327
0,674170737
0,050398931
-0,075364577
1,232797108
2,051353442
1,689130921
0,769284997
2,202447323
2,364931615
-0,01765073
0,347931394
1,997343087
-0,539825426
-1,495076372
-0,349546961
0,437482665
2,624109235
0,238990912
1,557453417
2,027327406
1,75153988
1,095328566
-0,090900595
1,528341172
0,373854952
-0,999017738
0,113668165
1,194387875
1,676526683
3,256723784
1,11221486
0,029318419
0,130648122
-0,010246441
0,336889211
-0,864326276
-0,122208717
0,252177983
1,095252915
0,431424964
2,057759847
2,387114118
1,798340438
1,400044504
1,99837767
2,705121669
2,749498386
1,713046687
2,451310424
3,027888111
0,853652825
-0,12488908
-0,835686318
1,339991839
0,85970336
3,523657728
1,154939696
0,815037312
0,366935929
0,205982512
0,491296921
1,552696614
1,251509049
0,602675149
0,713736102
0,973002703
-0,667714537
0,9288244
1,417804741
0,927067201
1,391031448
-0,061630931
0,72884053
1,539710929
1,577763387
1,010502165
-0,127595461
1,159028435
0,99649148
1,70606461
1,747694985
0,475788879
1,137815043
0,356322865
-0,195859276
0,021394323
1,783292598
2,473853922
1,2432578
0,528643134
0,019056889
0,780883893
-0,319623483
0,980683943
1,948751644
-0,24086589
2,462318911
2,798222047
2,201584252
0,859492692
-0,113671611
-0,156483123
1,032261198
0,510122138
1,418253648
1,682381655
1,426842292
1,057357844
0,141624073
-0,357347391
3,836602118
4,382171014
4,970782236
2,298445214
1,468401732
2,182573204
1,808094204
1,318220064
2,554762932
1,776843832
1,762843216
-0,012814939
0,076748182
0,769400525
0,937699525
0,020432763
2,593731831
3,520460244
4,816625376
2,447104882
0,642405589
0,066390922
1,194534591
1,295268099
1,353748666
-1,229029824
-1,727816974
0,747500851
1,51119559
2,043232271
2,074536292
1,913009914
2,438558773
2,335616223
1,057947534
0,362953018
-0,844425047
-2,337246773
-0,619848831
1,734190093
2,369330683
2,019917962
1,638328395
2,737168665
2,447416522
2,967644581
1,97079868
2,177255622
1,866541386
3,010478558
1,71988713
0,232168501
0,834581767
0,620246165
1,038610504
1,330439184
-0,0748375
0,067794081
-0,303987988
-0,093402322
1,248381027
1,473041252
2,165267293
1,084256135
1,449129105
1,259310064
1,268603197
0,814490122
1,895500822
1,337318378
0,419510373
0,330909057
1,143514928
2,40494205
1,916341162
2,476774223
2,30628058
0,815942189
-0,730191235
-1,481502995
-0,204028507
-0,064904165
0,176431689
0,718954437
-0,536609117
-0,104849685
1,292068561
2,592997093
1,433705595
0,074997847
0,061966249
2,248920647
2,474185972
2,14670685
2,949946543
2,395269329
0,68232003
0,074961894
-0,427098929
0,397882543
-0,153565434
-0,282968619
0,237347205
2,988726963
3,58927858
2,369598101
1,837642545
1,361370974
2,833287508
1,288852301
3,136672206
2,145399161
2,387514654
2,456368059
-0,148972656
-0,490031557
-0,080473315
2,116139073
1,248736539
-1,511147361
-1,022866596
1,591912454
1,098064259
-0,111404599
-1,076202436
-1,249334646
-0,196715999
0,744077672
1,21138827
1,856751807
3,658679382
1,275397994
-0,46850539
0,474310429
1,401633544
0,963431149
2,141227477
0,400213349
-0,187525578
0,546714489
1,328833979
1,46594513
0,590398084
-0,558619697
-0,257108049
0,032978954
-0,068741111
-1,44949921
-1,560387292
-0,664460616
0,460224233
0,375397933
0,691481961
0,992870902
0,431698934
-0,318031727
1,230186517
0,66860151
-0,016632324
0,572794694
0,503526928
1,311783897
1,640474184
-0,506798985
-0,825953833
-0,443718801
1,008447787
0,087895546
-0,032060964
-0,222743825
-0,343623435
-0,017770987
-1,374069438
-1,538568983
2,020301418
3,035285425
1,018119519
1,26668213
1,652507933
2,70406025
0,71437322
0,15221297
1,773575083
1,164131831
0,406369894
0,077813974
-0,514923628
-0,627662062
-0,830072873
-2,068023776
-0,716800633
-0,055056894
0,491518108
0,252906077
2,540351545
0,641161438
1,307474469
0,096507918
-0,354773967
0,226412351
1,368142952
0,904900144
1,164325859
2,078827252
1,770056035
1,852091194
2,282844574
1,060563777
1,991128645
1,979553686
-0,785765982
-0,774427274
1,676018646
1,646939735
-0,20441321
-0,949910162
0,786241707
1,576162802
1,020925518
1,639034971
1,251586297
1,203193017
1,573892267
0,813218622
0,623307523
0,316913826
0,026133697
-1,396531478
0,637108212
2,666107567
1,717995509
1,843309555
1,44342148
0,59581979
0,015712179
0,635285839
-0,542835181
-1,73806632
0,518436536
0,397460636
0,903519913
0,055735129
0,064758837
1,639756996
1,696072087
1,506528993
1,533040186
-0,075882642
-0,222438126
0,91731735
-0,119618614
-0,031141256
1,317410016
-0,355004028
0,221382036
-0,637968135
0,893448751
0,48750399
-1,761805723
-1,0252303
1,027845049
1,243010812
1,050991693
0,964087451
0,549789583
0,936033121
1,578663771
2,770874902
0,942135786
0,20216092
1,675499342
1,902689991
-0,897343122
-0,360683672
0,472416532
1,923234292
3,363071846
4,063331786
3,580494255
4,426637569
3,17346593
1,442415333
3,217213043
2,351462759
1,112737102
0,406670455
-0,631898336
1,142782705
-0,99825626
-1,927545207
-1,156001935
0,953068794
-1,15117317
-0,27178447
0,166060815
1,750221618
1,191417
0,15492666
-0,263428697
-1,373412316
-0,682143475
2,175647046
1,199458518
-0,147299336
-1,132243179
0,699809041
1,170249158
2,265450915
-0,331428898
-1,727132484
0,885807828
-0,285890607
0,863234918
-0,116965123
-0,746810089
1,211765163
0,507008417
2,438970401
2,704966949
2,067404568
-0,611255282
2,253100767
1,622823344
0,730790152
-1,395381548
2,061457918
1,501488015
0,996353186
1,373532736
1,155563793
0,151649038
-0,375125279
0,762228923
-0,292168697
0,711490874
-0,151869945
-0,611952329
-0,159134121
-2,386400881
0,244687011
-0,746952456
1,507961815
1,239468635
2,066689334
1,462996333
3,03042163
1,141223109
0,838393624
-0,417617963
0,050346856
-0,301267234
1,940228578
0,824817269
2,159011776
1,711445346
-0,089199939
0,975756551
1,719658863
1,627973027
1,60896272
1,084211131
1,118813284
1,202362855
0,312724428
0,049096757
0,110128624
-0,491374419
-0,946876946
1,086200258
0,460710779
0,433559266
1,645899141
2,584284851
0,571957482
-1,034763108
1,314648914
2,519106523
2,170404745
1,764389145
1,063298413
2,355605831
2,992404303
2,220797197
0,912648053
-0,747923744
-0,842098014
-0,898343368
0,944891248
0,281933201
0,971960953
1,676531266
1,355886365
1,934388441
3,238355508
1,958974658
1,874551268
0,771109034
-0,415220458
-0,977204503
-0,545320401
0,328761796
1,409949949
2,687572029
1,522911718
3,026690382
4,528952579
2,192323482
1,791496102
1,045730215
-0,884640726
0,343260155
-0,495685551
-0,355928582
0,031371157
-0,674970615
0,446029826
0,99495494
1,505639062
0,105523523
0,6091625
1,45010678
0,37447866
-0,216241465
0,653044131
0,422994371
-0,241160005
2,121693697
0,660365634
1,566487719
2,385660366
1,081444164
2,540115978
1,834392913
1,235219471
0,262611593
1,572193784
1,42991195
0,549147051
1,14846862
1,98682746
2,643282994
2,404972543
1,111452605
1,574270851
0,245826127
0,418725408
0,69080523
0,079062778
1,699556847
1,323007603
0,580419175
0,982730996
0,528661949
0,276973887
2,836260915
2,665552504
0,259569515
-0,042139072
0,485721271
0,567146379
0,276531757
0,530136332
0,794573409
-1,840704506
0,097693959
1,040095774
1,070538619
2,096841664
2,264213283
-0,510633858
0,597656192
1,389221237
0,229227505
0,24680322
0,903944085
0,028526359
1,940372172
1,304982997
1,248798642
0,853403904
0,771685288
-0,833046882
1,035763072
0,978869157
0,686694831
1,849085333
2,345065201
1,074099772
2,474344926
0,531605271
0,550471382
1,479674067
2,588303262
3,02719398
3,113924475
2,217662671
0,769657136
0,870229087
0,793084074
-0,211802159
0,400694201
1,750763086
1,453979305
2,965318297
2,29316695
1,493938126
2,246374222
1,244843788
1,090489045
1,507058724
0,65924933
2,800658953
1,738101608
0,458283918
1,043441541
0,924248139
0,906628221
0,272006566
0,113119836
0,055202174
1,618107937
2,142918922
1,830584143
0,371259854
-1,275340385
0,616388142
1,549246887
3,140597377
2,194924276
1,696256513
3,826820121
4,709658624
2,915032681
0,567386836
-0,309834757
1,903047225
0,119813043
2,784358595
1,327351854
1,199373457
1,720085033
0,566958997
0,243044903
0,885914243
-0,069863831
1,174153719
0,652674927
0,152339062
-0,546514321
1,383466261
2,317487941
1,114880215
1,768816419
0,862648556
0,810855124
0,192689134
1,081043469
1,333545135
3,041588567
2,217905035
1,668726263
1,351046438
-0,626789964
0,094790597
0,875725686
1,904555603
2,883257839
2,077719033
2,565661775
2,278788943
1,827967002
1,262069265
-0,842192564
-1,301057256
-2,428715905
-2,71432848
-0,515367409
0,693453569
2,114322415
1,779439426
1,8094369
-0,574009446
-1,26900207
-1,022544717
0,278280038
1,066806481
-0,863207603
-2,232607052
-1,001133014
-0,010126858
-0,605247182
0,031653482
-0,353898268
1,193461436
1,627871295
-0,243036695
-0,130673379
-0,777254314
0,103732257
1,751482742
1,776511932
0,868723694
1,22383195
0,294185825
-0,219116842
-0,562002502
0,600107665
-0,236642901
-0,603110199
0,320451046
-0,397591396
0,862042964
1,284721049
0,881060785
-0,076028667
0,887781845
1,59180479
2,083150323
2,904748304
4,043937321
2,035199833
0,635041574
1,559489326
1,401318193
0,908380788
0,002209149
0,39345685
0,513923066
3,225368512
2,037243603
2,825236875
3,67036748
2,48999508
0,112052545
-0,852986497
0,360379823
0,556034748
0,87722516
0,998748652
1,107140656
0,356655224
-0,913396518
1,422162089
0,797644094
1,145625571
1,176322517
2,566792037
2,260681555
1,655034979
1,16233619
0,357546952
1,332347172
1,901194788
0,985087371
0,519950724
0,556184442
0,787258328
0,465323475
0,083580587
0,834568536
1,640171074
1,178317653
0,931440584
1,350739141
1,925541972
0,068082017
1,835443874
0,732712152
0,990218472
0,906638779
0,20040925
0,352300086
-2,481922477
1,271475681
3,59170762
3,068411568
3,11809179
1,103642987
0,016605143
1,113059805
2,531296186
0,93421716
1,404956966
1,338218509
1,529822581
1,100262155
1,53647208
2,928984469
1,183287146
0,886534823
0,620526338
0,372002123
0,230846614
0,667866887
2,477855198
1,467685443
2,737024538
1,570847245
1,761826051
0,910923386
-0,25640607
0,309258042
-0,418463345
0,998021923
1,621296254
0,870514961
1,501058804
2,222484631
0,704833553
-0,366193014
-0,917640331
1,274662357
1,160645082
0,650512155
1,643212721
2,158549182
1,832942271
2,877393928
1,951403058
2,202501192
1,739949678
2,698265294
2,414983073
1,582366099
1,615971903
0,883549895
0,07774994
1,142672965
1,795727445
1,533648938
3,754125185
2,137924941
0,931600356
2,826033166
1,126433191
2,489715331
1,467581772
1,703606872
1,262982114
0,650431972
1,305551198
2,172251536
3,185632036
0,789990451
-1,383271569
-0,924556227
0,77372381
0,26049576
1,768394374
2,030490577
1,960155993
1,390557574
1,532989102
0,379040296
0,631262985
2,311862145
1,39222985
-0,998747553
1,977043293
2,034136239
-1,835664704
-1,499648165
1,47546917
1,380282749
1,988010008
0,703155838
1,457144501
0,154452842
0,489333372
0,409007643
0,450308449
0,618883393
0,129785749
-0,254936324
0,518841261
-0,68055173
1,146421552
1,522485675
2,640197672
3,034871409
1,959863928
0,769928565
0,868198098
1,307145436
2,243672061
1,096244694
-1,291574484
-0,385828729
1,548423908
2,207136052
1,21803271
0,494656994
-0,595153741
0,296293907
0,633252624
0,639590247
0,279471687
0,91351173
1,959594915
0,943930385
1,359207229
2,533493514
1,046708515
-0,251788184
-1,036598411
-0,605607884
-0,093699154
-0,592067123
0,303456262
0,951111076
1,79036539
3,765042958
2,505166822
1,108180032
-0,850034983
-0,335345504
1,013877743
1,271315743
1,083631381
1,452137618
0,968230658
-0,696669532
0,416499352
0,502418223
2,235904888
1,461507599
1,623675138
0,692838681
-0,552284065
0,897666752
-1,03610551
1,398342284
1,062937501
2,799849346
2,382555909
1,2974402
2,05100002
2,482228212
1,774818408
0,959206142
-0,278482367
-1,801952977
-0,617966926
-0,442083611
0,380768686
-1,008850449
-0,14412019
1,508175853
2,721199618
2,379617124
2,033785329
1,809093181
0,371370564
0,241777994
0,037613956
-1,336266948
-1,302139005
0,342266392
1,352311954
-0,130998401
-0,621540092
-0,707172574
0,812902188
0,800022261
1,465003204
1,207653606
0,612286348
1,244360581
-0,158267802
-0,460770139
-0,824233836
0,941608273
3,801928477
3,218039879
2,409121152
-0,511656804
-1,13528961
-0,252468716
1,631987547
1,344455933
0,95850868
-0,052883603
0,821951729
1,29013332
1,443195274
1,307050346
1,519023885
0,157536785
0,810413422
-0,620469736
0,773643812
2,083039805
2,84749434
2,746857787
1,591199888
0,840892394
1,189003204
0,724239361
-0,163974479
2,059214517
2,37777669
3,857290915
3,038476689
3,229288947
1,04436983
0,601029187
0,22578381
-0,895765789
-0,635947761
0,137386601
0,915824412
1,773205097
2,008313396
2,102107685
2,215386267
0,993764011
1,161613807
2,554731008
1,782027947
0,404860868
1,564468267
0,931870742
1,18826033
1,481061102
2,602254233
0,827013223
1,039648413
1,097699659
2,333158275
1,856233514
0,603902741
0,122850556
-0,279448838
-0,613265122
1,863694516
1,073127863
0,716360295
0,496793753
0,276370045
-0,493360869
-0,629877804
0,870375408
1,70502157
1,778856271
2,466239047
4,400427402
1,057701203
-0,363867398
-0,488223068
2,840603844
1,480899067
0,412408269
0,230511055
3,520055971
2,922062037
1,143346829
-0,555099752
-0,426399002
-1,155674923
0,093556255
-0,09935805
0,765562458
1,260168485
1,248866784
-0,193599681
-1,381160808
0,889275798
2,226613737
2,72612722
2,430415393
2,758627792
1,728487463
1,712372434
2,342289205
0,542061501
1,686608991
0,042034931
0,765092788
0,857935213
-0,7927148
-0,158320124
1,78537265
2,302489406
2,607762225
1,915294727
1,348352953
0,548175856
0,053828874
0,289828322
1,142198958
0,120409318
1,34659702
2,443769496
3,084508061
0,899818804
0,225839885
0,369220343
1,054270529
2,055781415
0,655957006
1,244806514
3,738364111
2,227454253
-0,41568152
-1,788006508
-0,726926729
-0,77329325
1,129493233
2,169553141
2,163075783
2,464748553
1,189086155
0,649708902
1,56097894
1,630362349
2,850444412
1,042297995
-0,063050278
-0,206914719
-0,273769061
1,368568313
-0,572158623
-0,171206832
2,435307757
2,893594479
1,12897939
0,546555442
2,250466486
3,870847467
2,333139307
1,573615423
2,078428641
1,011714369
0,128037212
0,591682184
1,32242843
1,292709794
1,075295188
0,666879296
0,49969062
1,191937605
1,95700793
1,97073233
1,764228957
-0,021089848
-0,565396148
-0,422808119
1,527478797
2,280984198
1,334169391
0,877198546
0,62012919
3,924557389
2,211679127
-0,013586245
-0,047174958
0,968349099
1,038216859
1,415439892
2,473352828
1,819967165
-0,569033474
-0,284886375
0,519674654
-0,012417185
-0,039591928
2,336514602
0,835954481
-0,85737166
-0,330460872
0,72070692
1,322887288
1,369188103
1,84526029
2,365111734
1,711049739
1,077522623
-0,323034382
-0,782946974
0,364249446
1,327389865
2,565988008
2,579742767
3,447183919
2,33815912
2,737608473
1,18436673
1,205624925
-0,136187471
0,988651734
0,569969288
0,467934106
0,578325357
0,381924179
1,991075799
1,358065
1,642221679
0,017933481
2,114739667
3,101272968
3,287973863
1,476905157
-0,075067319
0,809418902
0,550477838
0,950126399
0,637993452
0,841983336
0,897397532
-0,182089507
-0,317256855
1,716138891
1,497241544
1,515477425
0,680630446
-1,145559626
0,867164949
2,588434386
3,734241402
1,60377639
2,019393222
2,164093478
2,262702078
1,692939576
2,095674508
2,255617709
0,055401551
-0,056821884
1,529496478
1,209092047
-0,603802663
0,169094981
-0,460892625
1,478432833
1,510341803
1,872369612
1,633141973
1,495771212
-0,903919775
-1,681928761
0,904336166
1,869437938
2,249286837
0,048607484
0,568414883
0,70956382
1,784041493
1,422560281
0,930607644
1,262315039
1,520432059
2,717029949
2,698182546
2,60655074
1,096515355
-0,473877111
-1,285460156
-0,278103506
0,30650147
0,775599744
0,948407331
1,254476484
1,002251581
2,417464395
2,267728193
2,095035107
1,739585979
3,00123556
1,668013596
-0,290351444
0,685781801
1,34522456
0,585494314
